bay_id,st_marker_id,status,location,lat,lon
5372,11718E,Unoccupied,"(-37.810080643719395, 144.9729594589469)",-37.810080643719395,144.9729594589469
688,354E,Unoccupied,"(-37.81365734952133, 144.97141896636253)",-37.81365734952133,144.97141896636253
6469,13825S,Unoccupied,"(-37.815213074465035, 144.93692626686996)",-37.815213074465035,144.93692626686996
662,C192,Present,"(-37.80811491719578, 144.9715482910145)",-37.80811491719578,144.9715482910145
5721,12396N,Present,"(-37.810725586187885, 144.97639176158225)",-37.810725586187885,144.97639176158225
954,C822,Present,"(-37.811257509886595, 144.96738963162676)",-37.811257509886595,144.96738963162676
4804,9128N,Present,"(-37.830173899417005, 144.97014075218613)",-37.830173899417005,144.97014075218613
3108,5265W,Present,"(-37.80466324720804, 144.95728578206518)",-37.80466324720804,144.95728578206518
6554,13769W,Present,"(-37.81221173894875, 144.93849387912593)",-37.81221173894875,144.93849387912593
6603,13912E,Unoccupied,"(-37.81390575395386, 144.94127258566988)",-37.81390575395386,144.94127258566988
3104,5260E,Present,"(-37.804882487640945, 144.95737581939215)",-37.804882487640945,144.95737581939215
3203,5460E,Present,"(-37.807476205020194, 144.95457845786274)",-37.807476205020194,144.95457845786274
3514,6669S,Present,"(-37.808883022891514, 144.95828361591987)",-37.808883022891514,144.95828361591987
5023,9457S,Present,"(-37.83029811949213, 144.96578230858955)",-37.83029811949213,144.96578230858955
5304,9533S,Present,"(-37.828228968402456, 144.96520722354077)",-37.828228968402456,144.96520722354077
6125,C13604,Present,"(-37.81955547943744, 144.94476935931513)",-37.81955547943744,144.94476935931513
5627,12278N,Unoccupied,"(-37.80966490743808, 144.97742277171912)",-37.80966490743808,144.97742277171912
957,C828,Present,"(-37.8111871873981, 144.96735757463318)",-37.8111871873981,144.96735757463318
2666,10174E,Unoccupied,"(-37.804214385640634, 144.94951325623254)",-37.804214385640634,144.94951325623254
5387,11740E,Present,"(-37.81034820909123, 144.97565092653258)",-37.81034820909123,144.97565092653258
5762,12441S,Unoccupied,"(-37.811944023782885, 144.97568499510572)",-37.811944023782885,144.97568499510572
5709,12360N,Unoccupied,"(-37.81023444177016, 144.98259797710762)",-37.81023444177016,144.98259797710762
5870,C9182,Present,"(-37.79846529772058, 144.96533287717432)",-37.79846529772058,144.96533287717432
6078,13221S,Unoccupied,"(-37.81891315906479, 144.94732672561454)",-37.81891315906479,144.94732672561454
6189,13268N,Unoccupied,"(-37.820145935849396, 144.94242373976556)",-37.820145935849396,144.94242373976556
3568,7096N,Present,"(-37.80893103506304, 144.95319811001679)",-37.80893103506304,144.95319811001679
934,C744,Present,"(-37.813432061253614, 144.9683864485381)",-37.813432061253614,144.9683864485381
3120,5282E,Present,"(-37.80454551135064, 144.95744017714392)",-37.80454551135064,144.95744017714392
3694,7656N,Unoccupied,"(-37.80497846789832, 144.956914516136)",-37.80497846789832,144.956914516136
5817,12562N,Unoccupied,"(-37.81584255022129, 144.98121721107145)",-37.81584255022129,144.98121721107145
4712,8660E,Present,"(-37.825439722079686, 144.96282930600466)",-37.825439722079686,144.96282930600466
4561,8002E,Present,"(-37.83015794834702, 144.9693398799236)",-37.83015794834702,144.9693398799236
3696,7660N,Present,"(-37.80495487459986, 144.95670063806824)",-37.80495487459986,144.95670063806824
5362,8905W,Unoccupied,"(-37.82405864585421, 144.96216148541197)",-37.82405864585421,144.96216148541197
4809,9138N,Present,"(-37.83025021601415, 144.96986798925036)",-37.83025021601415,144.96986798925036
6080,13225S,Present,"(-37.81939765919289, 144.9456302098763)",-37.81939765919289,144.9456302098763
4236,C6788,Present,"(-37.80934752191678, 144.95679676276313)",-37.80934752191678,144.95679676276313
6204,13321W,Unoccupied,"(-37.819966066383415, 144.94700239316995)",-37.819966066383415,144.94700239316995
6286,13450E,Present,"(-37.81932623216136, 144.94863069455369)",-37.81932623216136,144.94863069455369
6588,13785W,Unoccupied,"(-37.81322758559355, 144.94073826784955)",-37.81322758559355,144.94073826784955
775,C344,Present,"(-37.814366819176435, 144.97161879798873)",-37.814366819176435,144.97161879798873
6589,13787W,Unoccupied,"(-37.81317468124503, 144.94070604585215)",-37.81317468124503,144.94070604585215
5723,12400N,Present,"(-37.81073975776732, 144.97652234965057)",-37.81073975776732,144.97652234965057
5373,11720E,Unoccupied,"(-37.8100258307842, 144.97296632787575)",-37.8100258307842,144.97296632787575
6223,13324E,Unoccupied,"(-37.81813758797308, 144.94643655625285)",-37.81813758797308,144.94643655625285
6152,C13712,Unoccupied,"(-37.820047293312655, 144.94306604406387)",-37.820047293312655,144.94306604406387
4933,9357S,Present,"(-37.82965939961152, 144.96798921005558)",-37.82965939961152,144.96798921005558
5720,12394N,Present,"(-37.810718579554994, 144.97632719272056)",-37.810718579554994,144.97632719272056
6583,13862N,Unoccupied,"(-37.81239846012578, 144.94098066386897)",-37.81239846012578,144.94098066386897
3372,6189W,Present,"(-37.80664357715814, 144.9511379823331)",-37.80664357715814,144.9511379823331
6677,8628E,Present,"(-37.82575047281061, 144.96245984258042)",-37.82575047281061,144.96245984258042
3673,7632N,Present,"(-37.8049688034327, 144.94858505740615)",-37.8049688034327,144.94858505740615
3408,6257S,Present,"(-37.807708853788455, 144.96630832170874)",-37.807708853788455,144.96630832170874
3506,6659S,Unoccupied,"(-37.80877860059651, 144.95864942534774)",-37.80877860059651,144.95864942534774
628,87W,Present,"(-37.80893653864281, 144.97180131953928)",-37.80893653864281,144.97180131953928
4345,C7044,Present,"(-37.807510605937665, 144.95839769811448)",-37.807510605937665,144.95839769811448
3875,C5646,Present,"(-37.80676840605765, 144.95499064476647)",-37.80676840605765,144.95499064476647
1834,2513S,Unoccupied,"(-37.81096637231569, 144.970644307545)",-37.81096637231569,144.970644307545
4248,C6828,Unoccupied,"(-37.80938773145017, 144.95563994568715)",-37.80938773145017,144.95563994568715
3979,C5926,Present,"(-37.804274313390295, 144.95393170899897)",-37.804274313390295,144.95393170899897
4944,9371S,Present,"(-37.82972437705938, 144.96776523320062)",-37.82972437705938,144.96776523320062
2696,10326E,Unoccupied,"(-37.80304693128542, 144.94402475908936)",-37.80304693128542,144.94402475908936
927,C722,Present,"(-37.813645541218705, 144.96848423444078)",-37.813645541218705,144.96848423444078
5519,11971W,Unoccupied,"(-37.81453171425345, 144.98273230770295)",-37.81453171425345,144.98273230770295
4329,C6996,Present,"(-37.809234010653554, 144.956283910284)",-37.809234010653554,144.956283910284
4242,C6812,Unoccupied,"(-37.80932779333751, 144.95662189921416)",-37.80932779333751,144.95662189921416
4399,C7232,Present,"(-37.807859872182426, 144.95230085128213)",-37.807859872182426,144.95230085128213
5730,12414N,Unoccupied,"(-37.81085653328952, 144.97759520657974)",-37.81085653328952,144.97759520657974
5659,12313S,Unoccupied,"(-37.809867649572055, 144.97794080788486)",-37.809867649572055,144.97794080788486
6486,13829S,Unoccupied,"(-37.81556065414702, 144.9374897932367)",-37.81556065414702,144.9374897932367
6309,13375W,Present,"(-37.81981416605073, 144.949885833992)",-37.81981416605073,144.949885833992
5736,12383S,Present,"(-37.810912934966424, 144.97640632568923)",-37.810912934966424,144.97640632568923
5388,11742E,Present,"(-37.81031560329828, 144.97565625972442)",-37.81031560329828,144.97565625972442
2287,2674N,Unoccupied,"(-37.809672282141435, 144.97083414244435)",-37.809672282141435,144.97083414244435
6423,13673W,Unoccupied,"(-37.821076678249206, 144.9462437885388)",-37.821076678249206,144.9462437885388
3564,7090N,Unoccupied,"(-37.80887228659661, 144.9534031171151)",-37.80887228659661,144.9534031171151
5924,12811S,Present,"(-37.80303441012997, 144.96765439598772)",-37.80303441012997,144.96765439598772
6090,13247S,Present,"(-37.82007900996949, 144.94327625545057)",-37.82007900996949,144.94327625545057
3114,5271W,Present,"(-37.80449756443136, 144.9573174628841)",-37.80449756443136,144.9573174628841
772,C332,Unoccupied,"(-37.8144714738127, 144.9716671327048)",-37.8144714738127,144.9716671327048
6584,13864N,Unoccupied,"(-37.81237334717839, 144.94104656806854)",-37.81237334717839,144.94104656806854
5606,12231S,Present,"(-37.80949144454898, 144.97432283970338)",-37.80949144454898,144.97432283970338
5416,11783W,Present,"(-37.81158915577454, 144.9753806258344)",-37.81158915577454,144.9753806258344
5764,12445S,Unoccupied,"(-37.81197519397656, 144.97597233656757)",-37.81197519397656,144.97597233656757
5609,12237S,Present,"(-37.809519407937515, 144.9745758751742)",-37.809519407937515,144.9745758751742
6524,13723W,Unoccupied,"(-37.81229556053682, 144.93613057699673)",-37.81229556053682,144.93613057699673
6835,14030E,Unoccupied,"(-37.796913802209765, 144.9581131151533)",-37.796913802209765,144.9581131151533
4569,8010E,Present,"(-37.82994136256413, 144.9692385008358)",-37.82994136256413,144.9692385008358
3041,5144E,Present,"(-37.80292803824712, 144.95703847650057)",-37.80292803824712,144.95703847650057
5681,12339S,Present,"(-37.810026565610684, 144.97939014816225)",-37.810026565610684,144.97939014816225
2476,C2842,Unoccupied,"(-37.81055767510213, 144.96813712182484)",-37.81055767510213,144.96813712182484
3194,5428E,Unoccupied,"(-37.80808004458228, 144.95485497777992)",-37.80808004458228,144.95485497777992
6279,13436E,Unoccupied,"(-37.8189230570507, 144.9486153657319)",-37.8189230570507,144.9486153657319
4125,C6412,Present,"(-37.80361052899204, 144.95103010525628)",-37.80361052899204,144.95103010525628
4210,C6724,Present,"(-37.80939968054202, 144.95725868744398)",-37.80939968054202,144.95725868744398
6887,14221W,Present,"(-37.79586753076694, 144.96468402967002)",-37.79586753076694,144.96468402967002
3375,6193W,Present,"(-37.80657789058645, 144.95110802538935)",-37.80657789058645,144.95110802538935
6188,13266N,Unoccupied,"(-37.82012737723583, 144.9424877805074)",-37.82012737723583,144.9424877805074
3370,6185W,Present,"(-37.80668570544844, 144.95115689592672)",-37.80668570544844,144.95115689592672
6820,14000E,Present,"(-37.79875733108356, 144.9578877003991)",-37.79875733108356,144.9578877003991
5413,11786E,Present,"(-37.811027950623796, 144.97557498790297)",-37.811027950623796,144.97557498790297
5617,12253S,Present,"(-37.80959686520444, 144.975272240521)",-37.80959686520444,144.975272240521
3724,7737S,Present,"(-37.80325401620138, 144.95058834497473)",-37.80325401620138,144.95058834497473
5201,C8054,Present,"(-37.81069381688383, 144.9516844451022)",-37.81069381688383,144.9516844451022
6068,13201S,Present,"(-37.818664695506484, 144.9481893177745)",-37.818664695506484,144.9481893177745
1657,2149S,Present,"(-37.812865681110466, 144.9717338589283)",-37.812865681110466,144.9717338589283
3401,6243W,Present,"(-37.80583352412916, 144.95076915648878)",-37.80583352412916,144.95076915648878
5202,C8056,Unoccupied,"(-37.810701956479306, 144.95165535722757)",-37.810701956479306,144.95165535722757
5501,11935W,Unoccupied,"(-37.815460095519256, 144.98257422341663)",-37.815460095519256,144.98257422341663
5653,12301S,Unoccupied,"(-37.80982224227156, 144.977521901883)",-37.80982224227156,144.977521901883
2900,4860E,Present,"(-37.80947357698816, 144.95830209015045)",-37.80947357698816,144.95830209015045
3045,5148E,Present,"(-37.80281487702632, 144.95698593240158)",-37.80281487702632,144.95698593240158
6577,13850N,Unoccupied,"(-37.81256963320016, 144.9405297902652)",-37.81256963320016,144.9405297902652
3377,6197W,Present,"(-37.806508404689644, 144.95107695594504)",-37.806508404689644,144.95107695594504
6137,C13652,Unoccupied,"(-37.819793849177344, 144.94394541686725)",-37.819793849177344,144.94394541686725
796,C442,Present,"(-37.811852615587284, 144.97046136008095)",-37.811852615587284,144.97046136008095
6660,13415W,Unoccupied,"(-37.81966139349092, 144.94976558136528)",-37.81966139349092,144.94976558136528
6261,13426E,Unoccupied,"(-37.81995604389223, 144.94814583143113)",-37.81995604389223,144.94814583143113
6387,13637W,Unoccupied,"(-37.8200730505486, 144.94433782123173)",-37.8200730505486,144.94433782123173
5001,9433S,Present,"(-37.830172902074864, 144.96621505573503)",-37.830172902074864,144.96621505573503
6070,13205S,Unoccupied,"(-37.818699508844816, 144.94806922346146)",-37.818699508844816,144.94806922346146
6246,13310N,Present,"(-37.822254682289845, 144.94684850030288)",-37.822254682289845,144.94684850030288
5588,12210N,Unoccupied,"(-37.80930392088111, 144.97431495960558)",-37.80930392088111,144.97431495960558
6871,14102E,Present,"(-37.79459801395262, 144.95839909480253)",-37.79459801395262,144.95839909480253
6483,13711W,Unoccupied,"(-37.81556557417046, 144.9368650485306)",-37.81556557417046,144.9368650485306
6568,13832N,Present,"(-37.81302284893166, 144.9393336503942)",-37.81302284893166,144.9393336503942
6876,14112E,Present,"(-37.794316486079474, 144.95843097808532)",-37.794316486079474,144.95843097808532
770,C324,Unoccupied,"(-37.81451935411723, 144.97168934487183)",-37.81451935411723,144.97168934487183
4015,C6068,Present,"(-37.80571127328676, 144.95216680590244)",-37.80571127328676,144.95216680590244
4881,9302N,Present,"(-37.829136204013736, 144.96935588867115)",-37.829136204013736,144.96935588867115
5272,4505W,Unoccupied,"(-37.81176184617329, 144.9534716677163)",-37.81176184617329,144.9534716677163
1012,959W,Unoccupied,"(-37.81202079644797, 144.96203120398792)",-37.81202079644797,144.96203120398792
3071,5201W,Present,"(-37.8057614496143, 144.95708589301285)",-37.8057614496143,144.95708589301285
3046,5149W,Present,"(-37.80280546182864, 144.95685528863962)",-37.80280546182864,144.95685528863962
6199,13311W,Unoccupied,"(-37.82036317356116, 144.9471606160816)",-37.82036317356116,144.9471606160816
6903,14253W,Unoccupied,"(-37.794855437509696, 144.96485569775587)",-37.794855437509696,144.96485569775587
5809,12546N,Unoccupied,"(-37.815783351409024, 144.98067858304387)",-37.815783351409024,144.98067858304387
5917,12804N,Present,"(-37.802795489126595, 144.96721631450913)",-37.802795489126595,144.96721631450913
6556,13773W,Unoccupied,"(-37.81211600849164, 144.9384370708061)",-37.81211600849164,144.9384370708061
4520,3774N,Unoccupied,"(-37.810074677767346, 144.96194830477833)",-37.810074677767346,144.96194830477833
6320,13397W,Present,"(-37.821271039627376, 144.9510326336336)",-37.821271039627376,144.9510326336336
6293,13464E,Present,"(-37.82010913885051, 144.94866103034983)",-37.82010913885051,144.94866103034983
6699,C146,Present,"(-37.80861319837623, 144.9717777829774)",-37.80861319837623,144.9717777829774
4719,8668E,Present,"(-37.82536022410713, 144.96292256346737)",-37.82536022410713,144.96292256346737
6264,13331W,Unoccupied,"(-37.81897597221868, 144.94840418452947)",-37.81897597221868,144.94840418452947
6089,13245S,Unoccupied,"(-37.82006030630913, 144.94334049359725)",-37.82006030630913,144.94334049359725
6425,13677W,Present,"(-37.82096898384398, 144.94621528438944)",-37.82096898384398,144.94621528438944
6495,13715W,Present,"(-37.815838654457124, 144.93805563677972)",-37.815838654457124,144.93805563677972
6569,13834N,Present,"(-37.81299743045345, 144.93939906922648)",-37.81299743045345,144.93939906922648
6224,13326E,Unoccupied,"(-37.81690582264376, 144.94589266078236)",-37.81690582264376,144.94589266078236
6535,13772E,Present,"(-37.813460652936286, 144.93937027967314)",-37.813460652936286,144.93937027967314
6324,13405W,Present,"(-37.82146027352151, 144.95118240697767)",-37.82146027352151,144.95118240697767
6427,13681W,Present,"(-37.8208605302265, 144.9461877051497)",-37.8208605302265,144.9461877051497
6545,13751W,Unoccupied,"(-37.813391987573, 144.93920945553288)",-37.813391987573,144.93920945553288
5731,12416N,Present,"(-37.81086362447625, 144.97766052142163)",-37.81086362447625,144.97766052142163
4373,C7180,Present,"(-37.80745302557375, 144.9531386804009)",-37.80745302557375,144.9531386804009
6492,13826N,Present,"(-37.815826267820086, 144.93754275839638)",-37.815826267820086,144.93754275839638
5700,12377S,Unoccupied,"(-37.810166179604096, 144.9806603184316)",-37.810166179604096,144.9806603184316
5647,12289S,Unoccupied,"(-37.809777236017766, 144.9771092257855)",-37.809777236017766,144.9771092257855
6390,13636E,Present,"(-37.82036873067143, 144.94457489244326)",-37.82036873067143,144.94457489244326
3394,6231W,Present,"(-37.80598364258395, 144.95083812202822)",-37.80598364258395,144.95083812202822
6472,13804N,Present,"(-37.81384002710719, 144.9400074145036)",-37.81384002710719,144.9400074145036
